time,gt_x,gt_y,gt_z,gt_vx,gt_vy,gt_vz,meas_x,meas_y,meas_z,gnss_error_mag,wind_x,wind_y,wind_z,wind_mag,rep_force_mag,nearest_neighbor_dist,target_x,target_y,target_z,tracking_error_mag,collision_flag
6.619,6.2319,2.5604,0.0823,1.2831,0.1885,-0.0019,7.2269,3.6087,1.432,1.9776,-0.0004,-0.0004,-0.0001,0.0006,0.0,2.561,24.8323,2.5548,1.136,18.6303,1
6.66,6.2853,2.5682,0.0822,1.2816,0.1865,-0.003,7.2661,3.6132,1.4312,1.9682,-0.0007,-0.0003,-0.0008,0.0011,0.0,2.587,25.7688,2.5631,1.119,19.511,1
6.702,6.3386,2.5759,0.082,1.2794,0.1846,-0.0041,7.3052,3.6175,1.4304,1.9589,-0.0001,-0.0009,-0.0005,0.001,0.0,2.614,25.7734,2.5562,1.119,19.4624,1
6.743,6.3919,2.5836,0.0818,1.2764,0.1828,-0.0051,7.3572,3.6232,1.4292,1.9566,0.0011,0.0003,-0.0001,0.0011,0.0,2.65,25.7825,2.5422,1.119,19.4184,1
6.785,6.445,2.5912,0.0817,1.2725,0.1811,0.0019,7.6822,3.4848,1.0868,1.8274,0.0001,-0.0006,0.0018,0.0019,0.0,2.989,26.9127,2.4901,1.152,20.496,1
6.827,6.4979,2.5987,0.082,1.2688,0.1797,0.012,7.7191,3.4895,1.0869,1.8151,0.0013,-0.0004,-0.0004,0.0014,0.0,3.015,26.917,2.4829,1.152,20.4474,1
6.868,6.5507,2.6061,0.0827,1.2669,0.1786,0.0173,7.7683,3.4957,1.0874,1.812,-0.0001,0.0004,0.0005,0.0006,0.0,3.051,27.7395,2.4553,1.144,21.2159,1
6.91,6.6035,2.6136,0.0835,1.2688,0.1774,0.0228,7.8052,3.5003,1.0879,1.7997,-0.0007,0.0003,0.0001,0.0008,0.0,3.077,27.7476,2.4408,1.144,21.1713,1
6.951,6.6566,2.6209,0.0846,1.276,0.1754,0.0297,7.8422,3.5047,1.0885,1.7874,0.0002,-0.0001,-0.0001,0.0002,0.0,3.105,27.7515,2.4334,1.144,21.1224,1
6.993,6.71,2.6282,0.0861,1.2911,0.1722,0.0488,8.0268,3.1657,1.0798,1.735,0.0007,0.0005,0.0003,0.0009,0.0,3.457,27.7592,2.4187,1.144,21.0767,1
7.035,6.7643,2.6352,0.0883,1.315,0.1686,0.0561,8.0671,3.1709,1.0808,1.7231,-0.0003,0.0008,0.001,0.0013,0.0,3.486,28.9206,2.4068,1.122,22.1815,1
7.076,6.8199,2.6422,0.0908,1.3513,0.1649,0.0638,8.1081,3.1759,1.0821,1.7108,0.0007,0.0001,0.0016,0.0017,0.0,3.515,28.9242,2.3993,1.122,22.1297,1
7.118,6.8773,2.649,0.0937,1.4023,0.1603,0.0721,8.1647,3.1824,1.0841,1.7096,-0.0007,0.0001,0.0005,0.0008,0.0,3.556,28.9347,2.3766,1.122,22.083,1
7.159,6.9373,2.6555,0.0969,1.4708,0.1541,0.0795,8.2089,3.1871,1.0858,1.6964,0.0008,0.0002,-0.0009,0.0012,0.0,3.588,29.7806,2.3417,1.124,22.8686,1
7.201,7.0006,2.6617,0.1006,1.565,0.1452,0.1032,7.7197,3.4462,0.8628,1.309,-0.0,0.0001,-0.0007,0.0007,0.0,3.042,30.9938,2.269,1.121,24.0181,1
7.243,7.0685,2.6675,0.1054,1.6862,0.1344,0.1207,7.7826,3.4526,0.8655,1.3054,-0.001,-0.0,-0.001,0.0014,0.0,3.088,31.0029,2.2458,1.121,23.9597,1
7.284,7.142,2.673,0.1103,1.8302,0.1277,0.1118,7.8611,3.4724,0.8146,1.2855,-0.0006,0.001,-0.0005,0.0012,0.0,3.139,31.0059,2.238,1.121,23.8892,0
7.326,7.2217,2.6783,0.1145,1.9831,0.1279,0.0917,7.9168,3.4753,0.8166,1.2694,0.0002,-0.0002,-0.0008,0.0008,0.0,3.182,31.0087,2.2302,1.121,23.8125,0
7.367,7.3078,2.6837,0.1177,2.1334,0.1339,0.0672,7.9975,3.4791,0.8185,1.2646,0.0001,0.0001,0.0008,0.0008,0.0,3.246,31.8845,2.1787,1.124,24.6024,0
7.409,7.3999,2.6895,0.1198,2.2659,0.1448,0.0262,8.0298,3.6263,0.9692,1.4127,-0.0002,0.0005,0.0001,0.0006,0.0,3.191,31.887,2.1708,1.124,24.5132,0
7.451,7.4969,2.6959,0.1198,2.3783,0.1571,-0.0171,8.0997,3.6306,0.9701,1.4,-0.0005,-0.0002,0.0001,0.0005,0.0,3.248,33.0059,2.1509,1.154,25.5357,0
7.492,7.5983,2.7027,0.1186,2.4747,0.1708,-0.0349,8.1976,3.6367,0.9699,1.3986,0.0,-0.0012,0.0005,0.0014,0.0,3.329,33.0105,2.1349,1.154,25.4396,0
7.534,7.7032,2.7101,0.1171,2.5487,0.1842,-0.0388,8.2738,3.6418,0.9693,1.3856,0.001,0.0002,-0.0001,0.001,0.0,3.392,33.0148,2.1188,1.154,25.3397,0
7.575,7.8106,2.7181,0.1155,2.5984,0.1961,-0.0362,8.3518,3.6473,0.9687,1.3727,-0.0004,-0.0005,-0.0009,0.0011,0.0,3.425,34.2418,2.0437,1.134,26.4594,0
7.617,7.9195,2.7265,0.1139,2.6239,0.2044,-0.0428,8.795,3.9593,1.1873,1.8543,0.0002,0.0007,-0.0012,0.0014,0.0,2.886,34.2456,2.0275,1.134,26.3551,0
7.659,8.0291,2.7351,0.112,2.6292,0.2059,-0.0464,8.8751,3.9663,1.1867,1.8403,0.0007,0.0004,-0.0006,0.001,0.0,2.813,34.2491,2.0112,1.134,26.25,0
7.7,8.1384,2.7436,0.1101,2.6178,0.2021,-0.0442,8.9552,3.9732,1.186,1.8267,-0.001,-0.0009,-0.001,0.0017,0.0,2.74,35.1544,1.9649,1.135,27.0466,0
7.742,8.247,2.7518,0.1079,2.5944,0.1942,-0.0576,9.1682,4.3779,1.3834,2.2627,-0.0002,-0.0004,-0.0002,0.0005,0.0,2.367,35.1574,1.9485,1.135,26.942,0
7.783,8.3544,2.7596,0.1054,2.5647,0.182,-0.0606,9.2455,4.3841,1.3824,2.2503,0.0004,-0.0008,-0.0024,0.0026,0.0,2.293,36.4551,1.8811,1.118,28.1326,0
7.825,8.4605,2.7669,0.1028,2.5322,0.1672,-0.0616,9.3219,4.39,1.3813,2.2385,-0.0003,-0.0004,-0.0016,0.0017,0.0,2.222,36.4575,1.8646,1.118,28.0299,0
7.867,8.5653,2.7735,0.1003,2.4995,0.151,-0.0616,9.4225,4.3973,1.3798,2.238,0.0008,-0.0016,0.0005,0.0019,0.0,2.128,37.3916,1.8079,1.117,28.8604,0
7.908,8.6687,2.7794,0.0977,2.469,0.1349,-0.0619,9.755,4.4073,1.4384,2.3722,0.0002,0.0005,0.0021,0.0022,0.0,1.83,37.3925,1.7996,1.117,28.7586,0
7.95,8.7709,2.7847,0.095,2.4416,0.1209,-0.0672,9.8291,4.411,1.4373,2.3593,-0.0007,-0.0008,-0.0002,0.0011,0.0,1.764,37.3941,1.783,1.117,28.6589,0
7.991,8.8721,2.7895,0.0921,2.418,0.1097,-0.0719,9.9269,4.4154,1.4357,2.3583,0.0008,0.0002,0.0012,0.0014,0.0,1.68,38.812,1.7292,1.11,29.9759,0
8.033,8.9724,2.7938,0.0898,2.3987,0.1008,-0.0335,10.0093,4.1381,1.2202,2.0396,0.0005,-0.0018,0.0011,0.0022,0.0,1.784,38.8127,1.7176,1.11,29.8771,0
8.075,9.0721,2.7979,0.0891,2.3874,0.0959,-0.0055,10.0799,4.141,1.2184,2.0236,-0.0003,-0.0013,-0.002,0.0024,0.0,1.73,38.8128,1.7143,1.11,29.778,0
8.116,9.1714,2.8019,0.0892,2.3835,0.0946,0.0067,10.2241,3.6733,1.0379,1.6636,-0.0003,0.0007,0.0007,0.001,0.0,1.997,39.9991,1.6602,1.108,30.8656,0
8.158,9.2708,2.8058,0.0896,2.3865,0.0977,0.014,10.2938,3.6747,1.0375,1.6432,-0.0006,-0.0011,-0.0025,0.0028,0.0,1.957,39.9992,1.6591,1.108,30.7666,0
8.199,9.3704,2.8101,0.0903,2.395,0.1071,0.0186,10.3638,3.6763,1.0372,1.6228,0.0005,0.0003,-0.0,0.0006,0.0,1.92,39.9992,1.6578,1.108,30.6674,0
8.241,9.4705,2.8149,0.0911,2.4071,0.1206,0.0185,10.445,3.6799,1.1498,1.6789,-0.0004,-0.0003,0.001,0.0011,0.0,1.877,39.9992,1.6572,1.108,30.5676,0
8.283,9.5711,2.8202,0.0919,2.4204,0.136,0.0175,10.5165,3.6827,1.1493,1.6601,-0.0004,-0.0011,-0.0001,0.0012,0.0,1.842,41.3783,1.6359,1.083,31.8447,0
8.324,9.6722,2.8263,0.0926,2.4333,0.1521,0.0179,10.5883,3.6861,1.1487,1.6413,0.0005,0.001,0.0016,0.002,0.0,1.808,42.3613,1.5976,1.086,32.7273,0
8.366,9.7739,2.833,0.0934,2.445,0.1675,0.0183,10.6847,3.6912,1.1479,1.6365,0.0002,-0.0008,-0.0011,0.0014,0.0,1.766,42.3614,1.597,1.086,32.626,0
8.407,9.876,2.8403,0.0941,2.4548,0.1811,0.0178,10.7573,3.6956,1.1474,1.6179,0.0002,0.0001,-0.0012,0.0012,0.0,1.736,43.5974,1.5744,1.075,33.7594,0
8.449,9.9784,2.8481,0.0944,2.4612,0.1916,-0.002,10.7199,3.8179,1.2959,1.7128,0.0005,0.0012,-0.0014,0.0019,0.0,1.635,43.5974,1.5742,1.075,33.6574,0
8.491,10.0811,2.8562,0.0941,2.4637,0.1981,-0.0128,10.8189,3.8255,1.2951,1.7107,0.0009,-0.0008,0.0014,0.0018,0.0,1.593,43.5974,1.5738,1.075,33.5552,0
8.532,10.1837,2.8646,0.0936,2.4631,0.2008,-0.0007,10.9352,3.8315,0.9762,1.5095,-0.0003,-0.0006,-0.002,0.0021,0.0,1.554,43.5974,1.5737,1.075,33.4531,0
8.574,10.2862,2.8729,0.0941,2.4588,0.1973,0.0201,11.0098,3.8388,0.9752,1.4943,0.0002,0.0006,-0.0005,0.0008,0.0,1.529,44.8125,1.4868,1.094,34.5685,0
8.615,10.3885,2.8809,0.0952,2.4516,0.1889,0.0298,11.109,3.8483,0.9745,1.4927,0.0001,0.0006,0.0005,0.0008,0.0,1.502,44.8125,1.4856,1.094,34.4667,0
8.657,10.4905,2.8885,0.0963,2.442,0.1775,0.0194,11.8631,4.249,0.6998,2.0246,0.0005,0.0013,-0.0004,0.0014,0.0,1.093,46.2645,1.4424,1.125,35.8181,0
8.699,10.5919,2.8956,0.0969,2.4293,0.1618,0.0121,11.9382,4.2555,0.7006,2.0065,0.0018,-0.0001,-0.0017,0.0024,0.0,1.08,46.2646,1.4415,1.125,35.717,0
8.74,10.6928,2.9019,0.0974,2.4148,0.1439,0.0099,12.0378,4.2637,0.7013,2.007,-0.0004,-0.0004,-0.0015,0.0016,0.0,1.07,46.2646,1.4412,1.125,35.6165,0
8.782,10.7931,2.9075,0.0977,2.3998,0.1254,0.008,12.1119,4.2693,0.7019,1.9897,-0.0003,-0.0003,0.002,0.0021,0.0,1.07,47.2946,1.4053,1.128,36.5469,0
8.823,10.8928,2.9123,0.0981,2.3854,0.1072,0.0161,12.282,4.1392,0.7496,1.9646,-0.0002,-0.0016,0.0006,0.0017,0.0,1.227,47.2946,1.4053,1.128,36.4476,0
8.865,10.9919,2.9164,0.0996,2.3748,0.0909,0.047,12.3782,4.1449,0.7486,1.9628,-0.0008,0.0007,0.0003,0.0011,0.0,1.247,48.7886,1.3059,1.103,37.8443,0
8.907,11.0907,2.9199,0.1018,2.3677,0.0784,0.0581,12.4501,4.1487,0.7485,1.9433,-0.0002,0.0005,-0.0015,0.0016,0.0,1.267,48.7887,1.3052,1.103,37.7458,0
8.948,11.1892,2.9229,0.1043,2.364,0.0696,0.0586,12.4634,3.8978,0.6865,1.7068,-0.0002,0.0008,-0.0004,0.0009,0.0,1.509,48.7887,1.3044,1.103,37.6475,0
8.99,11.2878,2.9258,0.1067,2.3674,0.0696,0.0584,12.5567,3.8995,0.6872,1.7015,0.0001,-0.0002,-0.0009,0.0009,0.0,1.538,49.8487,1.2696,1.099,38.6092,0
9.031,11.3866,2.9288,0.1091,2.3759,0.0761,0.0552,12.3178,3.625,0.7,1.3042,0.0006,-0.0002,-0.0021,0.0022,0.0,1.738,49.8487,1.2693,1.099,38.5106,0
9.073,11.4858,2.9323,0.1113,2.3881,0.0918,0.0515,12.3882,3.6245,0.7006,1.2809,0.0006,0.0009,-0.0026,0.0028,0.0,1.752,49.8487,1.2689,1.099,38.4116,0
9.115,11.5857,2.9366,0.1134,2.4025,0.1152,0.0496,12.4827,3.6247,0.7013,1.2743,-0.0001,0.001,-0.0007,0.0013,0.0,1.776,51.4007,1.2197,1.118,39.8647,0
9.156,11.6861,2.942,0.1153,2.4167,0.1416,0.035,12.364,3.5225,0.8764,1.1729,0.0008,-0.0003,-0.0023,0.0025,0.0,1.847,51.4008,1.2191,1.118,39.7646,0
9.198,11.7871,2.9485,0.1163,2.4292,0.1664,0.0156,12.4363,3.5259,0.8772,1.1549,0.0005,0.0005,-0.0012,0.0014,0.0,1.859,51.4008,1.219,1.118,39.6641,0
9.239,11.8886,2.956,0.1167,2.4404,0.1887,0.007,12.5333,3.5314,0.8776,1.1514,0.0001,0.0013,-0.0001,0.0013,0.0,1.879,52.4868,1.1901,1.117,40.6489,0
9.281,11.9905,2.9643,0.1169,2.4495,0.2072,0.0053,12.6063,3.5363,0.8777,1.1337,0.0002,0.0001,0.0007,0.0007,0.0,1.897,52.4868,1.1899,1.117,40.5475,0
9.323,12.0927,2.9732,0.1172,2.4562,0.2213,0.0073,12.6795,3.5416,0.8776,1.1161,-0.0003,0.0001,-0.0008,0.0009,0.0,1.916,52.4868,1.1898,1.117,40.4458,0
9.36,12.1849,2.9817,0.1174,2.4597,0.2302,0.0032,12.7515,3.7412,1.0224,1.3103,0.0004,0.0001,-0.0008,0.0009,0.0,1.761,54.0348,1.1714,1.133,41.9013,0
9.402,12.2875,2.9915,0.1171,2.4625,0.234,-0.0129,12.8487,3.7503,1.023,1.3082,-0.0005,0.0002,0.0015,0.0015,0.0,1.796,54.0348,1.1708,1.133,41.7994,0
9.443,12.3901,3.0012,0.1165,2.4647,0.2322,-0.0187,12.9217,3.7572,1.023,1.2946,-0.001,0.002,-0.0009,0.0024,0.0,1.826,54.0348,1.1707,1.133,41.6973,0
9.485,12.4928,3.0107,0.1156,2.4661,0.2257,-0.0206,12.9948,3.764,1.0229,1.2816,-0.0,-0.0001,0.0002,0.0002,0.0,1.858,54.0348,1.1707,1.133,41.5951,0
9.526,12.5956,3.0199,0.1147,2.4668,0.2161,-0.0211,13.0923,3.7727,1.0226,1.2797,0.0007,-0.0001,-0.0005,0.0009,0.0,1.905,55.4598,1.1479,1.135,42.9172,0
9.568,12.6984,3.0287,0.1139,2.4667,0.2048,-0.0247,13.147,3.8874,1.408,1.6166,-0.0003,-0.0001,0.0018,0.0018,0.0,1.846,56.9928,1.0765,1.199,44.3507,0
9.61,12.8011,3.0369,0.1121,2.4637,0.193,-0.0541,13.2216,3.8934,1.4084,1.6096,-0.0007,0.0013,-0.0007,0.0016,0.0,1.888,56.9928,1.076,1.199,44.2485,0
9.651,12.9037,3.0447,0.1095,2.4579,0.1798,-0.0668,13.321,3.9011,1.408,1.6105,0.0004,-0.0,0.0015,0.0015,0.0,1.948,58.1259,1.0602,1.207,45.279,0
9.693,13.0059,3.0519,0.1066,2.4501,0.1668,-0.0717,13.3954,3.9065,1.4075,1.6045,-0.0003,-0.0009,-0.0004,0.0011,0.0,1.996,58.1259,1.0602,1.207,45.1773,0
9.734,13.1078,3.0586,0.1035,2.4408,0.1549,-0.0746,13.4696,3.9115,1.4069,1.5991,-0.0003,-0.0005,-0.0013,0.0014,0.0,2.045,58.1259,1.0597,1.207,45.0759,0
9.776,13.2092,3.0648,0.1004,2.4309,0.1446,-0.0764,13.5955,3.6556,1.3889,1.4692,0.0003,0.0004,-0.0003,0.0006,0.0,2.315,58.1259,1.0597,1.207,44.975,0
9.818,13.3103,3.0706,0.0977,2.4211,0.135,-0.0476,14.0748,3.5126,1.0462,1.296,-0.001,0.0014,0.0001,0.0017,0.0,2.76,59.5689,1.0551,1.217,46.316,0
9.859,13.411,3.0761,0.0963,2.4119,0.1307,-0.0285,14.1481,3.516,1.0454,1.2798,-0.0004,-0.0013,0.0023,0.0027,0.0,2.814,59.5689,1.0548,1.217,46.2157,0
9.901,13.5113,3.0815,0.0952,2.4041,0.1312,-0.0214,14.2456,3.5201,1.0449,1.2781,-0.0011,-0.0015,0.0001,0.0019,0.0,2.886,59.5689,1.0547,1.217,46.1158,0
9.942,13.6113,3.0871,0.0944,2.3976,0.1355,-0.0176,14.3185,3.5232,1.0446,1.2622,-0.0005,-0.0012,0.0005,0.0014,0.0,2.941,61.2039,1.0617,1.203,47.6486,0
9.984,13.7111,3.0929,0.0938,2.3928,0.1425,-0.0147,14.6444,3.5093,0.9939,1.3619,0.0006,0.0011,-0.0002,0.0012,0.0,3.212,61.2039,1.0616,1.203,47.5491,0
10.026,13.8107,3.099,0.0932,2.3893,0.1522,-0.0128,14.7414,3.5134,0.9937,1.3597,-0.0001,0.0006,0.0025,0.0026,0.0,3.291,62.3919,1.0503,1.137,48.6356,0
10.067,13.9102,3.1056,0.0927,2.3871,0.1636,-0.0126,14.8141,3.5167,0.9936,1.3407,0.0002,0.0004,0.0006,0.0007,0.0,3.349,62.3919,1.0499,1.137,48.5365,0
10.109,14.0096,3.1127,0.0924,2.3861,0.1759,0.0042,15.266,3.9435,0.7706,1.6518,0.0002,-0.0001,-0.0002,0.0003,0.0,3.067,62.3919,1.0498,1.137,48.4375,0
10.15,14.109,3.1203,0.093,2.3838,0.1844,0.0222,15.3639,3.9507,0.7699,1.6501,-0.0001,0.0004,-0.0007,0.0008,0.0,2.977,64.1669,1.0457,0.876,50.107,0
10.192,14.2083,3.128,0.094,2.3808,0.1886,0.0222,15.4374,3.9564,0.7697,1.6289,0.0005,-0.0,0.0,0.0005,0.0,2.909,64.1669,1.0456,0.876,50.0081,0
10.234,14.3074,3.1359,0.0949,2.3774,0.1894,0.023,15.5107,3.9622,0.7694,1.6079,-0.0001,-0.0004,-0.0005,0.0007,0.0,2.842,64.1669,1.0456,0.876,49.9094,0
10.275,14.4064,3.1438,0.0957,2.3739,0.1871,0.0154,15.6083,3.9699,0.769,1.6064,-0.0001,0.0011,0.0002,0.0011,0.0,2.753,65.4299,1.0466,0.525,51.0684,0
10.317,14.5052,3.1515,0.0963,2.3709,0.1824,0.0202,15.3276,3.6195,0.5079,1.0319,-0.0003,0.0003,0.0001,0.0005,0.0,3.175,65.4299,1.0466,0.525,50.97,0
10.358,14.604,3.1589,0.0976,2.3733,0.1761,0.0369,15.398,3.6255,0.5069,1.0077,-0.0003,-0.0,0.001,0.001,0.0,3.112,65.4299,1.0466,0.525,50.8715,0
10.4,14.703,3.1661,0.099,2.3797,0.1697,0.0277,15.492,3.633,0.5059,1.003,0.0005,-0.0,0.0019,0.0019,0.0,3.03,67.2859,1.0211,-0.101,52.627,0
10.442,14.8024,3.1731,0.1,2.3899,0.1633,0.0235,15.5628,3.6385,0.5048,0.9791,0.0001,0.0008,-0.0001,0.0008,0.0,2.969,67.2859,1.0208,-0.101,52.528,0
10.483,14.9023,3.1797,0.1008,2.4014,0.1575,0.0109,15.6339,3.6437,0.5036,0.9554,0.0001,-0.0008,-0.0015,0.0017,0.0,2.907,68.5889,1.0337,-0.755,53.7363,0
10.525,15.0026,3.1862,0.1007,2.4134,0.1529,-0.0185,15.6339,3.7471,0.9517,1.1989,0.0012,0.0008,0.0,0.0014,0.0,2.849,68.5889,1.0337,-0.755,53.6364,0
10.566,15.1035,3.1925,0.0994,2.4271,0.1491,-0.0413,15.7052,3.7519,0.9496,1.1824,0.0001,0.0003,0.001,0.0011,0.0,2.787,70.4909,1.0373,-1.742,55.4599,0
10.608,15.2049,3.1986,0.0968,2.4405,0.1463,-0.0723,15.7768,3.7567,0.9468,1.1666,-0.0013,-0.001,0.0022,0.0027,0.0,2.725,70.4909,1.0371,-1.742,55.3588,0
10.65,15.3069,3.2046,0.0933,2.4547,0.144,-0.0929,15.9167,3.6878,0.925,1.1389,0.0003,0.0008,0.0008,0.0011,0.0,2.655,70.4909,1.0368,-1.742,55.2571,0
10.691,15.4095,3.2106,0.0892,2.4691,0.1416,-0.1034,15.9885,3.693,0.9212,1.1226,0.0014,-0.0006,-0.001,0.0018,0.0,2.595,71.7919,1.075,-2.708,56.4921,0
10.733,15.5126,3.2165,0.0844,2.4776,0.1397,-0.1184,16.0607,3.6982,0.9171,1.1072,-0.0003,-0.0006,0.0004,0.0008,0.0,2.537,71.7919,1.0752,-2.708,56.3892,1
10.774,15.6156,3.2222,0.0798,2.4354,0.1371,0.0042,16.157,3.7051,0.9118,1.1039,0.0001,0.0011,0.0012,0.0016,0.0,2.459,71.7919,1.0754,-2.708,56.2864,1
10.816,15.716,3.2279,0.0797,2.384,0.135,0.0052,16.6842,3.6274,0.9681,1.3733,0.0001,0.0001,-0.0002,0.0002,0.0,2.154,73.6179,1.1455,-4.076,58.0882,1
10.858,15.8141,3.2335,0.0797,2.3253,0.1322,0.0065,16.7541,3.6317,0.9675,1.353,0.0003,0.0003,-0.0009,0.001,0.0,2.109,73.6179,1.1455,-4.076,57.9906,1
10.899,15.9097,3.2389,0.0796,2.2672,0.1295,0.007,16.845,3.6375,0.9669,1.3494,-0.0002,-0.0004,0.0006,0.0008,0.0,2.052,73.6179,1.1456,-4.076,57.8955,1
10.941,16.0028,3.2443,0.0796,2.2039,0.1263,0.008,16.7772,4.0695,0.5291,1.2177,-0.0002,-0.001,-0.0025,0.0027,0.0,1.759,74.8639,1.2211,-5.35,59.1456,1
10.982,16.0933,3.2495,0.0796,2.1429,0.1233,0.008,16.8416,4.0746,0.5282,1.2008,-0.0001,0.0002,0.0022,0.0022,0.0,1.711,74.8639,1.2213,-5.35,59.0557,1
11.024,16.1813,3.2545,0.0796,2.0824,0.1202,0.0081,16.9249,4.0813,0.5271,1.1986,-0.0012,-0.0,0.0003,0.0012,0.0,1.65,74.8639,1.2214,-5.35,58.9683,1
11.066,16.2667,3.2595,0.0796,2.0152,0.1167,0.009,16.9855,4.0862,0.5263,1.1831,-0.0009,0.0014,0.0006,0.0017,0.0,1.608,76.6629,1.3473,-7.14,60.8562,1
11.107,16.3492,3.2643,0.0795,1.9464,0.1129,0.0097,17.0442,4.091,0.5255,1.1685,0.0003,0.0002,0.0005,0.0005,0.0,1.567,76.6629,1.3474,-7.14,60.7745,1
11.149,16.4288,3.2689,0.0795,1.8768,0.1091,0.0102,16.9636,3.8798,0.3862,0.8679,-0.0006,0.0003,-0.0009,0.0011,0.0,1.785,77.8179,1.463,-8.696,62.0394,1
11.19,16.5055,3.2733,0.0795,1.8066,0.1052,0.0105,17.0192,3.8817,0.3863,0.8533,-0.0002,-0.0016,0.0016,0.0023,0.0,1.752,77.8179,1.4632,-8.696,61.9636,1
11.232,16.5793,3.2776,0.0795,1.7367,0.1013,0.0106,17.073,3.8834,0.3863,0.8396,-0.0003,0.0006,0.0011,0.0013,0.0,1.721,77.8179,1.4634,-8.696,61.8907,1
11.274,16.6502,3.2818,0.0795,1.6673,0.0973,0.0106,16.9029,4.0521,0.4888,0.9082,0.0008,-0.0008,-0.0025,0.0028,0.0,1.687,79.4559,1.6171,-10.812,63.7648,1
11.315,16.7182,3.2858,0.0795,1.5983,0.0934,0.0107,16.9521,4.0558,0.4887,0.9028,-0.0009,-0.0012,-0.0001,0.0015,0.0,1.652,79.4558,1.6179,-10.812,63.6979,1
11.357,16.7833,3.2896,0.0795,1.5296,0.0895,0.0107,16.9994,4.0594,0.4886,0.8981,0.0005,0.0004,0.0016,0.0017,0.0,1.62,79.4558,1.6182,-10.812,63.6338,1
11.398,16.8456,3.2932,0.0795,1.4614,0.0855,0.0107,17.0595,4.064,0.4884,0.8984,-0.0002,0.0001,-0.0013,0.0013,0.0,1.58,80.8158,1.8224,-12.953,65.3008,1
11.44,16.905,3.2967,0.0795,1.3935,0.0816,0.0107,17.2579,4.1809,0.58,1.0756,-0.0002,-0.0006,0.0001,0.0007,0.0,1.371,80.8158,1.823,-12.953,65.2427,1
11.482,16.9616,3.3,0.0795,1.326,0.0776,0.0107,17.2991,4.1837,0.5788,1.0696,0.0006,-0.0001,-0.0001,0.0006,0.0,1.346,81.8864,2.1596,-15.116,66.6891,1
11.523,17.0155,3.3032,0.0795,1.2589,0.0737,0.0107,17.3511,4.1872,0.5771,1.0685,-0.0002,0.0005,-0.0016,0.0017,0.0,1.317,81.7848,2.2026,-15.116,66.537,1
11.565,17.0665,3.3062,0.0795,1.1921,0.0697,0.0107,17.4899,4.45,0.5182,1.2962,0.0012,0.0002,-0.0002,0.0012,0.0,1.02,82.9087,2.4612,-17.766,68.223,1
11.606,17.1148,3.309,0.0795,1.1257,0.0658,0.0107,17.5258,4.4523,0.5179,1.2916,-0.0001,-0.0006,0.0001,0.0006,0.0,1.001,82.9087,2.4629,-17.766,68.1763,1
11.648,17.1603,3.3116,0.0795,1.0597,0.0618,0.0107,17.7135,4.1076,0.1852,0.9751,0.0003,-0.0004,-0.0009,0.001,0.0,1.259,82.9087,2.4634,-17.766,68.1325,1
11.69,17.203,3.3141,0.0795,0.9941,0.0579,0.0107,17.744,4.1097,0.1854,0.9679,0.0009,-0.0003,0.0005,0.0011,0.0,1.25,83.2256,2.8092,-19.674,68.9162,1
11.731,17.2431,3.3165,0.0795,0.9288,0.054,0.0107,17.7727,4.1117,0.1855,0.9613,-0.0007,0.0013,-0.0015,0.0021,0.0,1.243,83.2256,2.8109,-19.674,68.8778,1
11.773,17.2804,3.3186,0.0795,0.8639,0.0501,0.0107,17.8083,4.1142,0.1857,0.9607,-0.0,-0.0,-0.0006,0.0006,0.0,1.234,83.2255,2.812,-19.674,68.842,1
11.814,17.315,3.3206,0.0795,0.7994,0.0462,0.0107,17.8329,4.116,0.1859,0.955,0.0001,0.0005,0.0001,0.0005,0.0,1.229,83.5264,3.1919,-21.941,69.7773,1
11.856,17.347,3.3225,0.0795,0.7352,0.0423,0.0107,17.9957,4.0346,0.6699,1.1298,-0.0003,0.0,-0.0004,0.0005,0.0,1.299,83.5264,3.1927,-21.941,69.7469,1
11.898,17.3762,3.3242,0.0795,0.6714,0.0384,0.0107,18.0228,4.037,0.6715,1.1299,0.0,-0.0005,0.001,0.0011,0.0,1.297,83.5264,3.1937,-21.941,69.7191,1
11.939,17.4029,3.3257,0.0795,0.6079,0.0346,0.0107,18.0411,4.0387,0.6726,1.1259,-0.0004,0.0003,0.001,0.0011,0.0,1.295,83.5893,3.489,-24.049,70.4475,1
11.981,17.4269,3.327,0.0795,0.5448,0.0308,0.0107,18.4849,3.8171,0.6175,1.2842,-0.0004,0.0001,0.0006,0.0007,0.0,1.527,83.5893,3.4903,-24.049,70.425,1
12.022,17.4482,3.3282,0.0797,0.4835,0.0274,0.0055,18.5056,3.8181,0.6175,1.2835,-0.0001,-0.0003,-0.0009,0.0009,0.0,1.524,83.5892,3.491,-24.049,70.405,1
12.064,17.4669,3.3293,0.0799,0.4226,0.0241,0.0024,18.5191,3.8187,0.6174,1.2789,0.0004,-0.0002,-0.0003,0.0005,0.0,1.522,83.4782,3.6998,-26.047,70.9946,1
12.106,17.4831,3.3302,0.0799,0.3619,0.0207,0.001,18.5309,3.8193,0.6172,1.275,-0.0003,-0.0001,0.0003,0.0004,0.0,1.52,83.4781,3.7007,-26.047,70.9795,1
