time,gt_x,gt_y,gt_z,gt_vx,gt_vy,gt_vz,meas_x,meas_y,meas_z,gnss_error_mag,wind_x,wind_y,wind_z,wind_mag,rep_force_mag,nearest_neighbor_dist,target_x,target_y,target_z,tracking_error_mag,collision_flag
30.539,17.8013,3.636,0.08,0.0001,-0.0,0.0,18.8117,4.6382,1.0461,1.7201,0.0001,0.0003,-0.0003,0.0004,0.0,0.71,-400.9068,-999.064,-1066.263,1522.4359,1
30.58,17.8013,3.636,0.08,0.0001,-0.0,0.0,18.8111,4.6386,1.0446,1.7191,0.0003,-0.0001,0.0,0.0004,0.0,0.71,-400.9085,-999.0628,-1066.263,1522.4356,1
30.622,17.8013,3.636,0.08,0.0001,-0.0,0.0,18.8106,4.6389,1.0436,1.7185,0.0,-0.0002,0.0003,0.0003,0.0,0.709,-413.9821,-999.8203,-1079.241,1535.6742,1
30.663,17.8013,3.636,0.08,0.0001,-0.0,0.0,18.8102,4.6393,1.0425,1.7179,-0.0001,-0.0003,0.0002,0.0004,0.0,0.709,-413.9918,-999.8132,-1079.241,1535.6723,1
30.705,17.8013,3.636,0.08,0.0001,-0.0,0.0,18.8104,4.6826,1.085,1.7674,0.0003,-0.0002,0.0003,0.0005,0.0,0.666,-423.02,-1000.3654,-1088.257,1544.9335,1
30.747,17.8013,3.636,0.08,0.0001,-0.0,0.0,18.8095,4.6834,1.0846,1.7671,0.0002,-0.0001,0.0005,0.0005,0.0,0.665,-423.0222,-1000.3638,-1088.257,1544.9331,1
30.788,17.8013,3.636,0.08,0.0001,-0.0,0.0,18.8085,4.6842,1.0842,1.7668,0.0001,0.0003,-0.0,0.0003,0.0,0.664,-434.4253,-1001.2775,-1099.599,1556.8089,1
30.83,17.8013,3.636,0.08,0.0001,-0.0,0.0,18.8073,4.6854,1.0836,1.7665,0.0004,-0.0002,-0.0002,0.0005,0.0,0.663,-434.4319,-1001.2725,-1099.599,1556.8076,1
30.871,17.8013,3.636,0.08,0.0001,-0.0,0.0,18.8065,4.6863,1.0833,1.7664,0.0006,-0.0004,-0.0002,0.0008,0.0,0.662,-434.4351,-1001.2701,-1099.599,1556.8069,1
30.913,17.8013,3.636,0.08,0.0001,-0.0,0.0,18.7997,4.6183,1.1001,1.7327,-0.0002,-0.0001,0.0003,0.0004,0.0,0.727,-447.3388,-1002.5718,-1112.427,1570.5035,1
30.955,17.8013,3.636,0.08,0.0001,-0.0,0.0,18.8181,4.6055,1.0794,1.7242,-0.0002,-0.0001,0.0004,0.0005,0.0,0.743,-447.3456,-1002.5666,-1112.427,1570.5022,1
30.996,17.8013,3.636,0.08,0.0001,-0.0,0.0,18.8183,4.6056,1.0795,1.7244,-0.0001,-0.0003,-0.0004,0.0004,0.0,0.743,-447.3466,-1002.5658,-1112.427,1570.502,1
31.038,17.8013,3.636,0.08,0.0001,-0.0,0.0,18.8184,4.6057,1.0795,1.7245,-0.0002,0.0,-0.0002,0.0003,0.0,0.743,-456.3727,-1003.6802,-1121.448,1580.3012,1
31.079,17.8013,3.636,0.08,0.0001,-0.0,0.0,18.8186,4.6058,1.0796,1.7247,0.0001,-0.0002,-0.0005,0.0006,0.0,0.743,-456.3747,-1003.6786,-1121.448,1580.3008,1
31.121,17.8013,3.636,0.08,0.0001,-0.0,0.0,18.8376,4.6225,1.0819,1.7467,-0.0006,0.0006,0.0005,0.0009,0.0,0.731,-456.3778,-1003.6762,-1121.448,1580.3002,1
31.163,17.8013,3.636,0.08,0.0001,-0.0,0.0,18.8369,4.6219,1.0824,1.7462,-0.0003,0.0001,-0.0003,0.0005,0.0,0.732,-467.6713,-1005.2014,-1132.706,1592.6835,1
31.204,17.8013,3.636,0.08,0.0001,-0.0,0.0,18.836,4.6211,1.0829,1.7455,0.0004,-0.0003,-0.0002,0.0005,0.0,0.732,-467.6736,-1005.1996,-1132.706,1592.683,1
31.246,17.8013,3.636,0.08,0.0001,-0.0,0.0,18.8352,4.6205,1.0833,1.745,-0.0005,-0.0004,0.0001,0.0006,0.0,0.732,-467.6763,-1005.1974,-1132.706,1592.6825,1
31.287,17.8013,3.636,0.08,0.0001,-0.0,0.0,18.8346,4.62,1.0837,1.7445,0.0002,0.0001,-0.0006,0.0006,0.0,0.733,-480.657,-1007.1604,-1145.69,1607.1586,1
31.329,17.8013,3.636,0.08,0.0001,-0.0,0.0,18.8141,4.6373,1.0722,1.7358,-0.0002,0.0002,-0.0008,0.0008,0.0,0.711,-480.6612,-1007.1569,-1145.69,1607.1578,1
31.371,17.8013,3.636,0.08,0.0001,-0.0,0.0,18.8206,4.6401,1.0714,1.7407,-0.0003,0.0002,-0.0002,0.0004,0.0,0.71,-489.6912,-1008.8827,-1154.704,1617.4884,1
31.412,17.8013,3.636,0.08,0.0001,-0.0,0.0,18.8214,4.6406,1.0715,1.7415,-0.0,0.0001,0.0006,0.0006,0.0,0.71,-489.6928,-1008.8814,-1154.704,1617.4881,1
31.454,17.8013,3.636,0.08,0.0001,-0.0,0.0,18.8225,4.6414,1.0716,1.7427,-0.0002,-0.0002,-0.001,0.0011,0.0,0.709,-502.8399,-1011.3084,-1167.755,1632.4883,1
31.495,17.8013,3.636,0.08,0.0001,-0.0,0.0,18.8235,4.6421,1.0717,1.7437,0.0,-0.0,0.0003,0.0003,0.0,0.709,-502.8436,-1011.3053,-1167.755,1632.4876,1
31.537,17.8013,3.636,0.08,0.0001,-0.0,0.0,18.8244,4.6427,1.0718,1.7447,0.0003,-0.0,0.0004,0.0005,0.0,0.708,-502.848,-1011.3016,-1167.755,1632.4867,1
31.579,17.8013,3.636,0.08,0.0001,-0.0,0.0,18.8161,4.6427,1.046,1.7252,0.0007,-0.0001,-0.0003,0.0008,0.0,0.707,-502.8501,-1011.2998,-1167.755,1632.4862,1
31.62,17.8013,3.636,0.08,0.0001,-0.0,0.0,18.8161,4.6427,1.0461,1.7253,-0.0001,0.0,-0.0009,0.0009,0.0,0.707,-514.252,-1013.7488,-1179.063,1645.7615,1
31.662,17.8013,3.636,0.08,0.0001,-0.0,0.0,18.816,4.6428,1.0462,1.7253,-0.0002,0.0003,-0.0,0.0003,0.0,0.707,-514.2548,-1013.7464,-1179.063,1645.7609,1
31.703,17.8013,3.636,0.08,0.0001,-0.0,0.0,18.8159,4.6428,1.0462,1.7253,-0.0002,-0.0,-0.0005,0.0005,0.0,0.706,-514.2566,-1013.7448,-1179.063,1645.7605,1
31.745,17.8014,3.636,0.08,0.0001,-0.0,0.0,18.8158,4.6429,1.0462,1.7252,0.0,0.0004,-0.0002,0.0005,0.0,0.706,-527.1376,-1016.6203,-1191.669,1660.767,1
31.787,17.8014,3.636,0.08,0.0001,-0.0,0.0,18.8219,4.6499,1.0257,1.7216,0.0,0.0005,-0.0001,0.0005,0.0,0.701,-536.1696,-1019.0235,-1200.062,1671.2442,1
31.828,17.8014,3.636,0.08,0.0001,-0.0,0.0,18.8219,4.6492,1.0264,1.7216,0.0001,0.0001,-0.0001,0.0002,0.0,0.701,-536.179,-1019.0152,-1200.062,1671.2422,1
31.87,17.8014,3.636,0.08,0.0001,-0.0,0.0,18.8219,4.6486,1.0269,1.7215,-0.0001,-0.0001,-0.0,0.0001,0.0,0.702,-536.1805,-1019.0139,-1200.062,1671.2419,1
31.911,17.8014,3.636,0.08,0.0001,-0.0,0.0,18.8219,4.648,1.0274,1.7214,0.0001,0.0004,-0.0004,0.0006,0.0,0.703,-536.1815,-1019.013,-1200.062,1671.2417,1
31.953,17.8014,3.636,0.08,0.0001,-0.0,0.0,18.7951,4.6378,1.054,1.7146,0.0001,-0.0004,0.0001,0.0004,0.0,0.707,-549.2954,-1022.3752,-1211.884,1686.1656,1
31.995,17.8014,3.636,0.08,0.0001,-0.0,0.0,18.7952,4.6376,1.0558,1.7155,-0.0001,0.0005,-0.0009,0.001,0.0,0.707,-549.2968,-1022.3739,-1211.884,1686.1653,1
32.036,17.8014,3.636,0.08,0.0001,-0.0,0.0,18.7952,4.6373,1.0576,1.7164,0.0001,-0.0006,-0.0009,0.0011,0.0,0.708,-558.3193,-1024.9069,-1219.326,1696.1033,1
32.078,17.8014,3.636,0.08,0.0001,-0.0,0.0,18.81,4.6595,1.0668,1.7432,0.0001,0.0,-0.0,0.0001,0.0,0.689,-558.3246,-1024.902,-1219.326,1696.1022,1
32.119,17.8014,3.636,0.08,0.0001,-0.0,0.0,18.8116,4.6599,1.0679,1.745,0.0003,-0.0001,-0.0005,0.0006,0.0,0.689,-558.3254,-1024.9013,-1219.326,1696.102,1
32.161,17.8014,3.636,0.08,0.0001,-0.0,0.0,18.8131,4.6603,1.0691,1.7467,-0.0003,0.0003,0.0002,0.0004,0.0,0.689,-571.4705,-1028.2247,-1230.098,1710.3555,1
32.203,17.8014,3.636,0.08,0.0001,-0.0,0.0,18.8151,4.6607,1.0707,1.749,0.0007,-0.0003,0.0007,0.001,0.0,0.689,-571.4751,-1028.2205,-1230.098,1710.3545,1
32.244,17.8014,3.636,0.08,0.0001,-0.0,0.0,18.8166,4.6611,1.0719,1.7508,0.0007,-0.0005,0.0004,0.001,0.0,0.689,-571.4758,-1028.2199,-1230.098,1710.3543,1
32.286,17.8014,3.636,0.08,0.0001,-0.0,0.0,18.7942,4.683,1.083,1.7572,0.0003,-0.0004,-0.0002,0.0005,0.0,0.663,-580.4993,-1030.4125,-1236.664,1719.522,1
32.327,17.8014,3.636,0.08,0.0001,-0.0,0.0,18.7748,4.6649,1.0433,1.7129,0.0,0.0001,-0.0009,0.0009,0.0,0.677,-580.504,-1030.4082,-1236.664,1719.521,1
32.369,17.8014,3.636,0.08,0.0001,-0.0,0.0,18.7759,4.6647,1.0433,1.7135,-0.0005,-0.0004,-0.0003,0.0007,0.0,0.678,-593.6848,-1033.2316,-1246.409,1732.8429,1
32.411,17.8014,3.636,0.08,0.0001,-0.0,0.0,18.777,4.6645,1.0433,1.7139,-0.0003,0.0003,0.0,0.0004,0.0,0.678,-593.6921,-1033.2247,-1246.409,1732.8413,1
32.452,17.8014,3.636,0.08,0.0001,-0.0,0.0,18.7785,4.6642,1.0432,1.7145,-0.0003,-0.0001,0.0007,0.0008,0.0,0.678,-593.6932,-1033.2236,-1246.409,1732.8411,1
32.494,17.8014,3.636,0.08,0.0001,-0.0,0.0,18.8193,4.6886,1.0524,1.7577,-0.0001,0.0001,-0.0008,0.0008,0.0,0.663,-602.7211,-1034.7019,-1252.363,1741.2086,1
32.535,17.8014,3.636,0.08,0.0001,-0.0,0.0,18.8174,4.6897,1.053,1.7576,0.0001,0.0005,0.0,0.0005,0.0,0.661,-602.724,-1034.6991,-1252.363,1741.2079,1
32.577,17.8014,3.636,0.08,0.0001,-0.0,0.0,18.815,4.691,1.0538,1.7574,0.0,-0.0001,-0.0008,0.0008,0.0,0.659,-614.2325,-1036.2628,-1260.069,1751.8081,1
32.619,17.8014,3.636,0.08,0.0001,-0.0,0.0,18.8131,4.6919,1.0544,1.7573,-0.0001,-0.0004,-0.0008,0.0009,0.0,0.658,-614.2369,-1036.2585,-1260.069,1751.8072,1
32.66,17.8014,3.636,0.08,0.0001,-0.0,0.0,18.8113,4.6929,1.0552,1.7572,-0.0002,-0.0002,0.0001,0.0003,0.0,0.657,-614.2396,-1036.2558,-1260.069,1751.8066,1
32.702,17.8014,3.636,0.08,0.0001,-0.0,0.0,18.8094,4.6867,1.1098,1.7834,-0.0001,-0.0002,-0.0003,0.0003,0.0,0.662,-627.2111,-1037.5344,-1268.745,1763.5174,1
32.743,17.8014,3.636,0.08,0.0001,-0.0,0.0,18.8077,4.6865,1.109,1.7818,-0.0002,-0.0001,-0.0002,0.0003,0.0,0.662,-627.2147,-1037.5308,-1268.745,1763.5166,1
32.785,17.8014,3.636,0.08,0.0001,-0.0,0.0,18.806,4.6864,1.1081,1.7803,-0.0001,0.0005,-0.0005,0.0007,0.0,0.662,-627.2158,-1037.5297,-1268.745,1763.5164,1
32.827,17.8014,3.636,0.08,0.0001,-0.0,0.0,18.798,4.6603,1.1055,1.759,-0.0001,-0.0001,-0.0007,0.0007,0.0,0.686,-636.2396,-1037.5768,-1274.45,1770.966,1
32.868,17.8014,3.636,0.08,0.0001,-0.0,0.0,18.7983,4.6592,1.1056,1.7586,-0.0001,-0.0004,0.0,0.0005,0.0,0.687,-636.2433,-1037.5731,-1274.45,1770.9652,1
32.91,17.8014,3.636,0.08,0.0001,-0.0,0.0,18.7985,4.6582,1.1056,1.7581,-0.0001,0.0,0.0009,0.0009,0.0,0.688,-649.2831,-1037.9143,-1283.19,1782.3048,1
32.951,17.8015,3.636,0.08,0.0001,-0.0,0.0,18.7987,4.6568,1.1056,1.7574,0.0002,0.0,-0.0002,0.0003,0.0,0.689,-649.2886,-1037.9086,-1283.19,1782.3036,1
32.993,17.8015,3.636,0.08,0.0001,-0.0,0.0,18.7989,4.6558,1.1056,1.757,-0.0005,-0.0007,0.0,0.0009,0.0,0.69,-649.2913,-1037.9059,-1283.19,1782.303,1
33.035,17.8015,3.636,0.08,0.0001,-0.0,0.0,18.7809,4.6452,1.1111,1.7438,0.0006,0.0004,0.0004,0.0008,0.0,0.698,-649.2926,-1037.9045,-1283.19,1782.3027,1
33.076,17.8015,3.636,0.08,0.0001,-0.0,0.0,18.7814,4.645,1.1128,1.745,-0.0002,0.0008,0.0003,0.0008,0.0,0.698,-658.2882,-1037.5457,-1289.163,1789.7777,1
33.118,17.8015,3.636,0.08,0.0001,-0.0,0.0,18.7818,4.6448,1.114,1.7458,0.0005,-0.0007,-0.0008,0.0012,0.0,0.698,-658.2932,-1037.5405,-1289.163,1789.7765,1
33.159,17.8015,3.636,0.08,0.0001,-0.0,0.0,18.7822,4.6447,1.1152,1.7467,0.0005,0.0005,-0.0003,0.0008,0.0,0.698,-658.294,-1037.5397,-1289.163,1789.7763,1
33.201,17.8015,3.636,0.08,0.0001,-0.0,0.0,18.7829,4.6445,1.1167,1.7479,0.0003,0.0002,0.0,0.0004,0.0,0.699,-671.9196,-1037.3596,-1298.519,1801.5955,1
33.243,17.8015,3.636,0.08,0.0001,-0.0,0.0,18.7917,4.6615,1.1144,1.7613,0.0002,0.0001,0.0005,0.0005,0.0,0.683,-671.9211,-1037.358,-1298.519,1801.5951,1
33.284,17.8015,3.636,0.08,0.0001,-0.0,0.0,18.793,4.6616,1.1148,1.7624,0.0,0.0003,0.0,0.0003,0.0,0.683,-683.1396,-1036.743,-1306.469,1811.2915,1
33.326,17.8015,3.636,0.08,0.0001,-0.0,0.0,18.7948,4.6617,1.1152,1.7637,0.0003,0.0001,0.0007,0.0007,0.0,0.684,-683.1443,-1036.7379,-1306.469,1811.2904,1
33.367,17.8015,3.636,0.08,0.0001,-0.0,0.0,18.7961,4.6618,1.1155,1.7646,0.0003,-0.0002,-0.0003,0.0005,0.0,0.684,-683.1456,-1036.7365,-1306.469,1811.2901,1
33.409,17.8015,3.636,0.08,0.0001,-0.0,0.0,18.7975,4.6618,1.1157,1.7656,-0.0003,0.0001,-0.0002,0.0004,0.0,0.684,-695.8587,-1035.939,-1315.725,1822.4626,1
33.451,17.8015,3.636,0.08,0.0001,-0.0,0.0,18.7801,4.6291,1.0783,1.7148,0.0001,0.0003,-0.0006,0.0007,0.0,0.713,-695.865,-1035.9321,-1315.725,1822.4611,1
33.492,17.8015,3.636,0.08,0.0001,-0.0,0.0,18.7803,4.6278,1.0771,1.7135,0.0004,0.0005,-0.0002,0.0007,0.0,0.715,-704.8892,-1035.0055,-1322.649,1830.4835,1
33.534,17.8015,3.636,0.08,0.0001,-0.0,0.0,18.7807,4.6266,1.0759,1.7123,-0.0001,-0.0006,-0.0001,0.0006,0.0,0.716,-704.8914,-1035.003,-1322.649,1830.483,1
33.575,17.8015,3.636,0.08,0.0001,-0.0,0.0,18.7444,4.6901,1.0733,1.7283,0.0002,-0.0004,-0.0001,0.0004,0.0,0.648,-704.8948,-1034.9993,-1322.649,1830.4822,1
33.617,17.8015,3.636,0.08,0.0001,-0.0,0.0,18.7444,4.6902,1.0725,1.7279,0.0002,-0.0004,-0.0003,0.0005,0.0,0.648,-717.907,-1033.8642,-1332.77,1842.3253,1
33.659,17.8015,3.636,0.08,0.0001,-0.0,0.0,18.7444,4.6902,1.0718,1.7275,0.0001,-0.0002,0.0011,0.0011,0.0,0.648,-717.9091,-1033.8618,-1332.77,1842.3248,1
33.7,17.8015,3.636,0.08,0.0001,-0.0,0.0,18.7445,4.6903,1.0708,1.727,-0.0001,-0.0,0.0003,0.0003,0.0,0.648,-726.9407,-1032.8715,-1340.289,1850.8316,1
33.742,17.8015,3.636,0.08,0.0001,-0.0,0.0,18.7733,4.6959,1.0614,1.741,-0.0002,0.0001,0.0003,0.0004,0.0,0.646,-726.9444,-1032.8672,-1340.289,1850.8307,1
33.783,17.8015,3.636,0.08,0.0001,-0.0,0.0,18.7719,4.6955,1.0604,1.7394,-0.0001,-0.0003,-0.0002,0.0004,0.0,0.646,-726.9444,-1032.8672,-1340.289,1850.8307,1
33.825,17.8015,3.636,0.08,0.0001,-0.0,0.0,18.7701,4.695,1.059,1.7372,0.0,0.0005,0.0001,0.0005,0.0,0.647,-740.0923,-1031.6759,-1351.275,1863.4468,1
33.867,17.8015,3.636,0.08,0.0001,-0.0,0.0,18.7846,4.6834,1.0423,1.7291,-0.0001,-0.0004,-0.0001,0.0004,0.0,0.661,-740.0958,-1031.6719,-1351.275,1863.446,1
33.908,17.8015,3.636,0.08,0.0001,-0.0,0.0,18.7838,4.6837,1.0415,1.7283,-0.0001,-0.0,0.0014,0.0014,0.0,0.66,-740.0968,-1031.6707,-1351.275,1863.4457,1
33.95,17.8015,3.636,0.08,0.0001,-0.0,0.0,18.7828,4.684,1.0404,1.7273,-0.0001,0.0001,-0.0006,0.0006,0.0,0.66,-749.1217,-1030.8207,-1359.352,1872.5189,1
33.991,17.8015,3.636,0.08,0.0001,-0.0,0.0,18.782,4.6841,1.0396,1.7265,0.0001,0.0001,-0.0002,0.0003,0.0,0.659,-749.1246,-1030.8173,-1359.352,1872.5182,1
34.033,17.8015,3.636,0.08,0.0001,-0.0,0.0,18.7813,4.6843,1.0389,1.7258,-0.0006,0.0006,-0.0003,0.0009,0.0,0.659,-749.126,-1030.8156,-1359.352,1872.5179,1
34.075,17.8015,3.636,0.08,0.0001,-0.0,0.0,18.7877,4.6904,1.0425,1.7352,0.0001,0.0001,0.0001,0.0002,0.0,0.654,-762.3383,-1029.7821,-1371.054,1885.8896,1
34.116,17.8015,3.636,0.08,0.0001,-0.0,0.0,18.7876,4.6904,1.0422,1.7349,0.0004,-0.0002,0.001,0.001,0.0,0.654,-771.3616,-1029.2288,-1379.558,1895.5181,1
34.158,17.8015,3.636,0.08,0.0001,-0.0,0.0,18.7595,4.6574,1.0451,1.7007,0.0004,-0.0003,-0.0002,0.0005,0.0,0.682,-771.364,-1029.2258,-1379.558,1895.5175,1
34.199,17.8016,3.636,0.08,0.0001,-0.0,0.0,18.7587,4.6549,1.0437,1.698,-0.0002,-0.0007,-0.001,0.0013,0.0,0.685,-771.3678,-1029.2211,-1379.558,1895.5166,1
34.241,17.8016,3.636,0.08,0.0001,-0.0,0.0,18.758,4.6531,1.0427,1.696,-0.0004,0.0004,0.0002,0.0006,0.0,0.686,-782.8309,-1028.8411,-1390.288,1907.9162,1
34.283,17.8016,3.636,0.08,0.0001,-0.0,0.0,18.7657,4.6142,1.0715,1.694,0.0004,0.0003,-0.0003,0.0006,0.0,0.726,-782.8309,-1028.8411,-1390.288,1907.9162,1
34.324,17.8016,3.636,0.08,0.0001,-0.0,0.0,18.7648,4.6138,1.0701,1.6925,-0.0003,-0.0002,-0.0001,0.0004,0.0,0.726,-782.8363,-1028.8344,-1390.288,1907.9149,1
34.366,17.8016,3.636,0.08,0.0001,-0.0,0.0,18.7641,4.6135,1.0691,1.6913,0.0005,-0.0002,-0.0002,0.0006,0.0,0.726,-782.8378,-1028.8326,-1390.288,1907.9145,1
34.407,17.8016,3.636,0.08,0.0001,-0.0,0.0,18.7634,4.6133,1.068,1.6901,0.0005,0.0008,0.0004,0.001,0.0,0.727,-795.7826,-1028.8769,-1402.341,1922.1828,1
34.449,17.8016,3.636,0.08,0.0001,-0.0,0.0,18.7624,4.6128,1.0666,1.6884,0.0002,0.0,-0.0001,0.0002,0.0,0.727,-795.7866,-1028.8718,-1402.341,1922.1817,1
34.491,17.8016,3.636,0.08,0.0001,-0.0,0.0,18.7936,4.6595,1.0601,1.7299,-0.0004,0.0001,-0.0004,0.0006,0.0,0.686,-795.7877,-1028.8704,-1402.341,1922.1815,1
34.532,17.8016,3.636,0.08,0.0001,-0.0,0.0,18.7949,4.6596,1.0596,1.7304,-0.0,0.0004,-0.0001,0.0004,0.0,0.686,-804.8088,-1029.614,-1410.893,1932.6505,1
34.574,17.8016,3.636,0.08,0.0001,-0.0,0.0,18.7965,4.6599,1.059,1.7311,0.0005,-0.0005,0.0011,0.0013,0.0,0.686,-816.1983,-1030.7707,-1421.302,1945.7337,1
34.615,17.8016,3.636,0.08,0.0001,-0.0,0.0,18.7978,4.6601,1.0585,1.7317,-0.0001,0.0005,0.0002,0.0005,0.0,0.686,-816.1998,-1030.7687,-1421.302,1945.7333,1
34.657,17.8016,3.6359,0.08,0.0001,-0.0,0.0,18.7991,4.6603,1.058,1.7323,-0.0001,0.0003,0.0009,0.0009,0.0,0.686,-816.2009,-1030.7673,-1421.302,1945.733,1
34.699,17.8016,3.6359,0.08,0.0001,-0.0,0.0,18.7698,4.6588,1.0799,1.7273,-0.0003,0.0001,0.0005,0.0006,0.0,0.682,-816.2025,-1030.7652,-1421.302,1945.7326,1
34.74,17.8016,3.6359,0.08,0.0001,-0.0,0.0,18.77,4.6597,1.0792,1.7275,0.0001,-0.0,-0.0004,0.0005,0.0,0.681,-829.0976,-1032.3687,-1432.746,1960.4933,1
34.782,17.8016,3.6359,0.08,0.0001,-0.0,0.0,18.7701,4.6607,1.0786,1.7278,-0.0003,0.0,-0.0009,0.001,0.0,0.681,-829.0989,-1032.3669,-1432.746,1960.493,1
34.823,17.8016,3.6359,0.08,0.0001,-0.0,0.0,18.7702,4.6621,1.0777,1.7282,-0.0006,-0.0001,-0.0005,0.0008,0.0,0.679,-840.4829,-1034.3161,-1442.373,1973.4911,1
34.865,17.8016,3.6359,0.08,0.0001,-0.0,0.0,18.7703,4.663,1.0771,1.7285,0.0005,-0.0003,-0.0,0.0006,0.0,0.678,-840.4853,-1034.3129,-1442.373,1973.4905,1
34.907,17.8016,3.6359,0.08,0.0001,-0.0,0.0,18.7847,4.6282,1.0948,1.7265,0.0001,-0.0001,-0.0003,0.0003,0.0,0.715,-840.486,-1034.3119,-1442.373,1973.4903,1
34.948,17.8016,3.6359,0.08,0.0001,-0.0,0.0,18.784,4.6293,1.0975,1.7283,0.0002,-0.0005,0.0001,0.0005,0.0,0.714,-851.6612,-1036.4093,-1451.327,1986.0116,1
34.99,17.8016,3.6359,0.08,0.0001,-0.0,0.0,18.7835,4.6301,1.0997,1.7297,-0.0,-0.0008,0.0,0.0008,0.0,0.713,-851.6623,-1036.4079,-1451.327,1986.0113,1
35.031,17.8016,3.6359,0.08,0.0001,-0.0,0.0,18.7915,4.5934,1.0917,1.7089,0.0002,-0.0007,-0.0001,0.0007,0.0,0.75,-851.6635,-1036.4062,-1451.327,1986.011,1
35.073,17.8016,3.6359,0.08,0.0001,-0.0,0.0,18.7905,4.5939,1.0913,1.7083,0.0,0.0002,0.0006,0.0006,0.0,0.75,-851.6642,-1036.4053,-1451.327,1986.0108,1
35.115,17.8016,3.6359,0.08,0.0001,-0.0,0.0,18.7898,4.5944,1.0909,1.7079,0.0005,0.0001,-0.0003,0.0005,0.0,0.749,-864.4616,-1038.7981,-1461.195,2000.0954,1
35.156,17.8016,3.6359,0.08,0.0001,-0.0,0.0,18.789,4.5948,1.0904,1.7074,-0.0001,-0.0005,0.0002,0.0006,0.0,0.749,-873.484,-1040.6687,-1467.385,2009.581,1
35.198,17.8016,3.6359,0.08,0.0001,-0.0,0.0,18.778,4.5944,1.1166,1.7166,-0.0002,-0.0002,0.001,0.0011,0.0,0.747,-873.4872,-1040.6644,-1467.385,2009.5802,1
35.239,17.8016,3.6359,0.08,0.0001,-0.0,0.0,18.7774,4.5933,1.1178,1.7163,0.0,-0.0004,-0.0001,0.0004,0.0,0.748,-873.4887,-1040.6623,-1467.385,2009.5797,1
35.281,17.8016,3.6359,0.08,0.0001,-0.0,0.0,18.7768,4.5921,1.119,1.7161,0.0004,-0.0009,0.001,0.0014,0.0,0.749,-884.7518,-1042.7047,-1474.927,2021.1573,1
35.323,17.8016,3.6359,0.08,0.0001,-0.0,0.0,18.7818,4.6082,1.095,1.7136,0.0001,0.0004,0.0005,0.0007,0.0,0.734,-884.7535,-1042.7022,-1474.927,2021.1569,1
35.364,17.8016,3.6359,0.08,0.0001,-0.0,0.0,18.7815,4.6087,1.0969,1.7148,0.0001,0.0005,-0.0003,0.0006,0.0,0.734,-884.7544,-1042.7011,-1474.927,2021.1566,1
35.406,17.8017,3.6359,0.08,0.0001,-0.0,0.0,18.7811,4.6093,1.0987,1.716,-0.0001,0.0008,0.0003,0.0008,0.0,0.733,-897.6448,-1044.6977,-1483.357,2034.1167,1
35.447,17.8017,3.6359,0.08,0.0001,-0.0,0.0,18.7806,4.6099,1.1011,1.7174,-0.0002,-0.0003,0.0017,0.0017,0.0,0.732,-897.6485,-1044.6925,-1483.357,2034.1157,1
35.489,17.8017,3.6359,0.08,0.0001,-0.0,0.0,18.7802,4.6104,1.1029,1.7185,-0.0002,0.0005,0.0002,0.0006,0.0,0.732,-906.6715,-1045.9609,-1488.67,2042.714,1
35.531,17.8017,3.6359,0.08,0.0001,-0.0,0.0,18.7884,4.5795,1.0604,1.6809,-0.0004,-0.0006,0.0006,0.0009,0.0,0.764,-906.6727,-1045.9592,-1488.67,2042.7137,1
35.572,17.8017,3.6359,0.08,0.0001,-0.0,0.0,18.7889,4.578,1.0602,1.6801,-0.0003,-0.0003,0.0006,0.0007,0.0,0.765,-906.674,-1045.9573,-1488.67,2042.7133,1
35.614,17.8017,3.6359,0.08,0.0001,-0.0,0.0,18.7894,4.5768,1.06,1.6796,0.0006,-0.0004,0.0003,0.0008,0.0,0.766,-906.6747,-1045.9563,-1488.67,2042.7132,1
35.655,17.8017,3.6359,0.08,0.0001,-0.0,0.0,18.7899,4.5755,1.0597,1.6791,-0.0003,-0.0001,0.0007,0.0007,0.0,0.768,-919.8038,-1047.6776,-1496.856,2055.5246,1
35.697,17.8017,3.6359,0.08,0.0001,-0.0,0.0,18.7907,4.5738,1.0594,1.6784,0.0001,0.0004,-0.0,0.0004,0.0,0.77,-919.8049,-1047.676,-1496.856,2055.5243,1
35.739,17.8017,3.6359,0.08,0.0001,-0.0,0.0,18.8015,4.5704,1.0254,1.6634,-0.0003,0.0002,0.0,0.0003,0.0,0.775,-919.8062,-1047.6741,-1496.856,2055.5239,1
35.78,17.8017,3.6359,0.08,0.0001,-0.0,0.0,18.8016,4.5692,1.0266,1.6634,0.0001,-0.0001,0.0,0.0001,0.0,0.776,-928.8282,-1048.6837,-1502.143,2064.0152,1
35.822,17.8017,3.6359,0.08,0.0001,-0.0,0.0,18.7966,4.567,1.0163,1.6533,0.0003,0.0003,-0.0004,0.0006,0.0,0.777,-928.8297,-1048.6815,-1502.143,2064.0148,1
35.863,17.8017,3.6359,0.08,0.0001,-0.0,0.0,18.7956,4.566,1.0168,1.6524,-0.0003,0.0001,0.0,0.0003,0.0,0.778,-942.052,-1050.1164,-1510.27,2076.7451,1
35.905,17.8017,3.6359,0.08,0.0001,-0.0,0.0,18.7946,4.565,1.0174,1.6516,0.0,0.0008,0.0008,0.0011,0.0,0.779,-942.053,-1050.1149,-1510.27,2076.7448,1
